﻿지하철역ID,지하철호선ID,지하철역명,지하철영문명,이전지하철역ID,다음지하철역ID,우편번호,기본주소,상세주소,전화번호,팩스번호,플랫폼구분,하차문구분,내부횡단여부,화장실내외부,환승호선수,운영기관,장애인시설설치여부,환승주차장설치여부,자전거보관소설치여부,지하철역X좌표,지하철역Y좌표,토피스역ID,연계역번호,지하철역코드,지하철노선이미지상단X좌표,지하철노선이미지상단Y좌표,급행정차여부(0:미정차/1:상행정차/2:하행정차/3:양방향정차)
﻿1003000346,﻿1003,﻿학여울,﻿Hangnyeoul,﻿1003000345,﻿1003000347,﻿135280,﻿서울특별시 강남구 대치동,﻿514,﻿02-6110-3461,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿206188.0,﻿444121.2,﻿291223,﻿346,﻿30,﻿1839,﻿1358,﻿0
﻿1003000347,﻿1003,﻿대청,﻿Daecheong,﻿1003000346,﻿1003000348,﻿135240,﻿서울특별시 강남구 개포동,﻿18-10,﻿02-6110-3471,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿207036.3334,﻿443812.4572,﻿291230,﻿347,﻿31,﻿1888,﻿1358,﻿0
﻿1003000348,﻿1003,﻿일원,﻿Irwon,﻿1003000347,﻿1003000349,﻿135239,﻿서울특별시 강남구 일원본동,﻿214,﻿02-6110-3481,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿207468.2858,﻿442746.5988,﻿291257,﻿348,﻿32,﻿1936,﻿1357,﻿0
﻿1002000201,﻿1002,﻿시청,﻿City Hall,﻿1002000243,﻿1002000202,﻿100110,﻿서울특별시 중구 서소문동,﻿27,﻿02-6110-2011,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿197826.7462,﻿451573.9864,﻿291092,﻿201,﻿34,﻿1218,﻿755,﻿0
﻿1002000202,﻿1002,﻿을지로입구,﻿Euljiro 1(il)-ga,﻿1002000201,﻿1002000203,﻿100191,﻿서울특별시 중구 을지로1가,﻿89-1,﻿02-6110-2021,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿198475.3,﻿451833.1,﻿291091,﻿202,﻿35,﻿1262,﻿756,﻿0
﻿1002000203,﻿1002,﻿을지로3가,﻿Euljiro 3(sam)-ga,﻿1002000202,﻿1002000204,﻿100193,﻿서울특별시 중구 을지로3가,﻿70-1,﻿02-6110-3301,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿199176.7,﻿451859.5,﻿291086,﻿203,﻿36,﻿1319,﻿756,﻿0
﻿1002000204,﻿1002,﻿을지로4가,﻿Euljiro 4(sa)-ga,﻿1002000203,﻿1002000205,﻿100194,﻿서울특별시 중구 을지로4가,﻿261,﻿02-6311-5351,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿199810.9298,﻿451913.1812,﻿291088,﻿204,﻿37,﻿1401,﻿756,﻿0
﻿1002000205,﻿1002,﻿동대문역사문화공원,﻿Dongdaemun History & Culture Park,﻿1002000204,﻿1002000206,﻿100411,﻿서울특별시 중구 광희동,﻿1가 194,﻿02-6311-5361,﻿,﻿,﻿,﻿,﻿,﻿3,﻿서울메트로,﻿,﻿,﻿,﻿200808.3968,﻿451796.889,﻿291094,﻿205,﻿38,﻿1474,﻿756,﻿0
﻿1002000206,﻿1002,﻿신당,﻿Sindang,﻿1002000205,﻿1002000207,﻿100455,﻿서울특별시 중구 신당5동,﻿106-1,﻿02-6311-6351,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿201727.643,﻿451803.4843,﻿291087,﻿206,﻿39,﻿1550,﻿756,﻿0
﻿1002000207,﻿1002,﻿상왕십리,﻿Sangwangsimni,﻿1002000206,﻿1002000208,﻿133020,﻿서울특별시 성동구 하왕십리2동,﻿946-14,﻿02-6110-2071,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿202564.8701,﻿451668.8343,﻿291095,﻿207,﻿40,﻿1616,﻿790,﻿0
﻿1002000208,﻿1002,﻿왕십리,﻿Wangsimni,﻿1002000207,﻿1002000209,﻿133070,﻿서울특별시 성동구 행당동,﻿246,﻿02-6110-2081,﻿,﻿,﻿,﻿,﻿,﻿4,﻿서울메트로,﻿,﻿,﻿,﻿203327.6,﻿451299.7,﻿291099,﻿208,﻿41,﻿1673,﻿852,﻿0
﻿1002000209,﻿1002,﻿한양대,﻿Hanyang Univ.,﻿1002000208,﻿1002000210,﻿133070,﻿서울특별시 성동구 행당동,﻿산17,﻿02-6110-2091,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿203853.209,﻿450687.6309,﻿291117,﻿209,﻿42,﻿1715,﻿891,﻿0
﻿1002000210,﻿1002,﻿뚝섬,﻿Ttukseom,﻿1002000209,﻿1002000211,﻿133821,﻿서울특별시 성동구 성수1가,﻿656-745,﻿02-6110-2101,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿204187.0616,﻿449755.4123,﻿291136,﻿210,﻿43,﻿1747,﻿921,﻿0
﻿1002000211,﻿1002,﻿성수,﻿Seongsu,﻿1002000210,﻿1002000212,﻿133834,﻿서울특별시 성동구 성수2가,﻿300-1,﻿02-6110-2111,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿204958.3876,﻿449458.0092,﻿291142,﻿211,﻿1,﻿1810,﻿936,﻿0
﻿1002000212,﻿1002,﻿건대입구,﻿Konkuk Univ.,﻿1002000211,﻿1002000213,﻿143130,﻿서울특별시 광진구 화양동,﻿7-3,﻿02-6110-2121,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿206115.6003,﻿449000.3883,﻿291148,﻿212,﻿2,﻿1893,﻿960,﻿0
﻿1002000213,﻿1002,﻿구의,﻿Guui,﻿1002000212,﻿1002000214,﻿143200,﻿서울특별시 광진구 구의동,﻿245-24,﻿02-6110-2131,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿207615.1065,﻿448637.3175,﻿291155,﻿213,﻿3,﻿1927,﻿982,﻿0
﻿1002000214,﻿1002,﻿강변,﻿Gangbyeon,﻿1002000213,﻿1002000215,﻿143203,﻿서울특별시 광진구 구의3동,﻿546-6,﻿02-6110-2141,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿208376.8711,﻿448398.9849,﻿291158,﻿214,﻿4,﻿1953,﻿1020,﻿0
﻿1002000215,﻿1002,﻿잠실나루,﻿Jamsillaru,﻿1002000214,﻿1002000216,﻿138240,﻿서울특별시 송파구 신천동,﻿1,﻿02-6110-2151,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿209180.9422,﻿446793.2702,﻿291180,﻿215,﻿5,﻿1976,﻿1086,﻿0
﻿1002000216,﻿1002,﻿잠실,﻿Jamsil,﻿1002000215,﻿1002000217,﻿138223,﻿서울특별시 송파구 잠실5동,﻿27,﻿02-6110-2161,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿208857.9,﻿445972.9,﻿291192,﻿216,﻿6,﻿1979,﻿1144,﻿0
﻿1002000217,﻿1002,﻿잠실새내,﻿Jamsil Saenae,﻿1002000216,﻿1002000218,﻿138229,﻿서울특별시 송파구 잠실본동,﻿5,﻿02-6110-2171,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿207665.2627,﻿445799.9693,﻿291199,﻿217,﻿7,﻿1941,﻿1211,﻿0
﻿1002000218,﻿1002,﻿종합운동장,﻿Sports Complex,﻿1002000217,﻿1002000219,﻿138842,﻿서울특별시 송파구 잠실1동,﻿1-236,﻿02-6110-2181,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿206497.0442,﻿445737.9007,﻿291200,﻿218,﻿8,﻿1836,﻿1245,﻿0
﻿1002000219,﻿1002,﻿삼성,﻿Samseong,﻿1002000218,﻿1002000220,﻿135090,﻿서울특별시 강남구 삼성동,﻿172-82,﻿02-6110-2191,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿205577.1523,﻿445501.402,﻿291204,﻿219,﻿9,﻿1761,﻿1244,﻿0
﻿1002000220,﻿1002,﻿선릉,﻿Seolleung,﻿1002000219,﻿1002000221,﻿135092,﻿서울특별시 강남구 삼성2동,﻿143-42,﻿02-6110-2201,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿204329.4182,﻿445018.7002,﻿291208,﻿220,﻿10,﻿1673,﻿1245,﻿0
﻿1002000221,﻿1002,﻿역삼,﻿Yeoksam,﻿1002000220,﻿1002000222,﻿135081,﻿서울특별시 강남구 역삼1동,﻿737,﻿02-6110-2211,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿203218.1913,﻿444591.3287,﻿291215,﻿221,﻿11,﻿1623,﻿1245,﻿0
﻿1002000222,﻿1002,﻿강남,﻿Gangnam,﻿1002000221,﻿1002000223,﻿135080,﻿서울특별시 강남구 역삼동,﻿821-1,﻿02-6110-2221,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿202477.1229,﻿444291.4383,﻿291221,﻿222,﻿12,﻿1569,﻿1275,﻿0
﻿1002000223,﻿1002,﻿교대,﻿Seoul Nat`l Univ. of Education,﻿1002000222,﻿1002000224,﻿137071,﻿서울특별시 서초구 서초1동,﻿1715-9,﻿02-6110-2231,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿201215.478,﻿443808.723,﻿291231,﻿223,﻿13,﻿1517,﻿1338,﻿0
﻿1002000224,﻿1002,﻿서초,﻿Seocho,﻿1002000223,﻿1002000225,﻿137073,﻿서울특별시 서초구 서초3동,﻿1500,﻿02-6110-2241,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿200648.1842,﻿443592.1914,﻿291236,﻿224,﻿14,﻿1434,﻿1338,﻿0
﻿1002000225,﻿1002,﻿방배,﻿Bangbae,﻿1002000224,﻿1002000226,﻿137060,﻿서울특별시 서초구 방배동,﻿225,﻿02-6110-2251,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿199770.6579,﻿442443.9216,﻿291263,﻿225,﻿15,﻿1358,﻿1338,﻿0
﻿1002000226,﻿1002,﻿사당,﻿Sadang,﻿1002000225,﻿1002000227,﻿156091,﻿서울특별시 동작구 사당1동,﻿1112,﻿02-6110-2261,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿198357.1631,﻿441910.926,﻿291268,﻿226,﻿16,﻿1279,﻿1338,﻿0
﻿1002000227,﻿1002,﻿낙성대,﻿Nakseongdae,﻿1002000226,﻿1002000228,﻿151056,﻿서울특별시 관악구 봉천6동,﻿1693-38,﻿02-6110-2271,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿196770.2264,﻿441968.6097,﻿291269,﻿227,﻿17,﻿1214,﻿1338,﻿0
﻿1002000228,﻿1002,﻿서울대입구,﻿Seoul Nat`l Univ.,﻿1002000227,﻿1002000229,﻿151056,﻿서울특별시 관악구 봉천6동,﻿979-1,﻿02-6110-2281,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿195823.4681,﻿442422.4767,﻿291264,﻿228,﻿18,﻿1141,﻿1338,﻿0
﻿1002000229,﻿1002,﻿봉천,﻿Bongcheon,﻿1002000228,﻿1002000230,﻿151058,﻿서울특별시 관악구 봉천8동,﻿930-45,﻿02-6110-2291,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿194853.0498,﻿442575.7773,﻿291262,﻿229,﻿19,﻿1066,﻿1338,﻿0
﻿1002000230,﻿1002,﻿신림,﻿Sillim,﻿1002000229,﻿1002000231,﻿151029,﻿서울특별시 관악구 신림본동,﻿1640-1,﻿02-6110-2301,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿193755.4507,﻿442763.6912,﻿291259,﻿230,﻿20,﻿993,﻿1338,﻿0
﻿1002000231,﻿1002,﻿신대방,﻿Sindaebang,﻿1002000230,﻿1002000232,﻿156011,﻿서울특별시 동작구 신대방1동,﻿643-1,﻿02-6110-2311,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿192332.1337,﻿443126.6034,﻿291242,﻿231,﻿21,﻿933,﻿1298,﻿0
﻿1002000232,﻿1002,﻿구로디지털단지,﻿Guro Digital Complex Station,﻿1002000231,﻿1002000233,﻿152053,﻿서울특별시 구로구 구로3동,﻿124,﻿02-6110-2321,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿191263.5333,﻿442897.0272,﻿291251,﻿232,﻿22,﻿919,﻿1254,﻿0
﻿1004000411,﻿1004,﻿노원,﻿Nowon,﻿1004000410,﻿1004000412,﻿139816,﻿서울특별시 노원구 상계2동,﻿335,﻿02-6110-4111,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿205616.0,﻿461867.6,﻿291012,﻿411,﻿2,﻿1797,﻿318,﻿0
﻿1001000100,﻿1001,﻿소요산,﻿Soyosan Station,﻿1001001001,﻿1001000101,﻿483100,﻿경기도 동두천시 상봉암동,﻿126,﻿031-865-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿205362.3891,﻿494245.6421,﻿,﻿100,﻿190,﻿511,﻿250,﻿3
﻿1001000133,﻿1001,﻿서울,﻿Seoul Station,﻿1001000132,﻿1001000134,﻿140170,﻿서울특별시 용산구 동자동,﻿14,﻿02-6110-1331,﻿,﻿,﻿,﻿,﻿,﻿4,﻿서울메트로,﻿,﻿,﻿,﻿197529.9154,﻿450688.4645,﻿291113,﻿133,﻿240,﻿1217,﻿860,﻿3
﻿1001000134,﻿1001,﻿남영,﻿Namyeong,﻿1001000133,﻿1001000135,﻿140150,﻿서울특별시 용산구 갈월동,﻿96-1,﻿02-792-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿197446.1013,﻿449096.0135,﻿291147,﻿134,﻿0,﻿1217,﻿916,﻿0
﻿1001000135,﻿1001,﻿용산,﻿Yongsan,﻿1001000134,﻿1001000136,﻿140013,﻿서울특별시 용산구 한강로3가,﻿40-11,﻿02-3780-5417,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿196873.8263,﻿447778.8645,﻿291167,﻿135,﻿1,﻿1217,﻿1020,﻿3
﻿1001000136,﻿1001,﻿노량진,﻿Noryangjin,﻿1001000135,﻿1001000137,﻿156050,﻿서울특별시 동작구 노량진동,﻿44-1,﻿02-814-7788,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿194901.1999,﻿446095.2778,﻿291195,﻿136,﻿2,﻿1135,﻿1119,﻿3
﻿1001000137,﻿1001,﻿대방,﻿Daebang Station,﻿1001000136,﻿1001000138,﻿150057,﻿서울특별시 영등포구 신길7동,﻿1336,﻿02-2639-3331,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿193546.9639,﻿445980.5974,﻿291196,﻿137,﻿3,﻿1028,﻿1080,﻿3
﻿1001000138,﻿1001,﻿신길,﻿Singil Station,﻿1001000137,﻿1001000139,﻿150050,﻿서울특별시 영등포구 신길동,﻿42-2,﻿02-2639-3553,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿192736.8,﻿446374.7,﻿291187,﻿138,﻿18,﻿969,﻿1034,﻿3
﻿1001000139,﻿1001,﻿영등포,﻿Yeongdeungpo Station,﻿1001000138,﻿1001000140,﻿150031,﻿서울 영등포구 영등포동1가,﻿618,﻿02-2639-3305,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿191864.2,﻿446224.8,﻿291191,﻿139,﻿4,﻿917,﻿1084,﻿3
﻿1001000140,﻿1001,﻿신도림,﻿Sindorim,﻿1001000139,﻿1001000141,﻿152070,﻿서울특별시 구로구 신도림동,﻿460-26,﻿02-2639-3349,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿190386.2564,﻿445484.3833,﻿291203,﻿140,﻿5,﻿872,﻿1125,﻿3
﻿1001000141,﻿1001,﻿구로,﻿Guro Stationtion,﻿1001000140,﻿1001000142,﻿152862,﻿서울특별시 구로구 구로5동,﻿585-5,﻿02-2639-3259,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿189576.9,﻿444833.4,﻿291211,﻿141,﻿6,﻿806,﻿1194,﻿3
﻿1001000112,﻿1001,﻿망월사,﻿Mangwolsa Station,﻿1001000111,﻿1001000113,﻿480020,﻿경기도 의정부시 호원동,﻿,﻿031-873-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿204177.643,﻿467878.959,﻿291354,﻿112,﻿178,﻿1320,﻿250,﻿0
﻿1001000113,﻿1001,﻿도봉산,﻿Dobongsan,﻿1001000112,﻿1001000114,﻿132010,﻿서울특별시 도봉구 도봉동,﻿363,﻿02-955-7345,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿204063.4,﻿465530.2,﻿291002,﻿113,﻿177,﻿1395,﻿250,﻿3
﻿1001000114,﻿1001,﻿도봉,﻿dobong,﻿1001000113,﻿1001000115,﻿132012,﻿서울특별시 도봉구 도봉2동,﻿89-159,﻿02-3493-8874,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿204023.2996,﻿464423.7866,﻿291002,﻿114,﻿176,﻿1478,﻿250,﻿0
﻿1001000115,﻿1001,﻿방학,﻿Banghak,﻿1001000114,﻿1001000116,﻿132021,﻿서울특별시 도봉구 방학1동,﻿738,﻿02-3492-0197,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿203914.2639,﻿463097.6492,﻿291008,﻿115,﻿175,﻿1545,﻿250,﻿0
﻿1001000116,﻿1001,﻿창동,﻿Chang-dong,﻿1001000115,﻿1001000117,﻿132045,﻿서울특별시 도봉구 창5동,﻿135-1,﻿02-992-3388,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿204205.6419,﻿461501.1957,﻿291013,﻿116,﻿174,﻿1653,﻿316,﻿3
﻿1001000117,﻿1001,﻿녹천,﻿Nokcheon,﻿1001000116,﻿1001000118,﻿132044,﻿서울특별시 도봉구 창4동,﻿38,﻿02-905-0182,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿204539.1898,﻿460564.0275,﻿291020,﻿117,﻿173,﻿1683,﻿345,﻿0
﻿1001000118,﻿1001,﻿월계,﻿Wolgye Station,﻿1001000117,﻿1001000119,﻿139054,﻿서울특별시 노원구 월계4동,﻿261,﻿02-906-2522,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿205196.589,﻿459347.5203,﻿291026,﻿118,﻿172,﻿1717,﻿382,﻿0
﻿1001000119,﻿1001,﻿광운대,﻿Kwangwoon Univ.,﻿1001000118,﻿1001000120,﻿139050,﻿서울특별시 노원구 월계동,﻿,﻿02-917-7445,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿205429.5924,﻿458273.2841,﻿291030,﻿119,﻿171,﻿1750,﻿417,﻿3
﻿1001000120,﻿1001,﻿석계,﻿Seokgye,﻿1001000119,﻿1001000121,﻿139050,﻿서울특별시 노원구 월계동,﻿25-4,﻿02-943-7788,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿205811.9714,﻿457227.1039,﻿291036,﻿120,﻿170,﻿1786,﻿458,﻿0
﻿1001000121,﻿1001,﻿신이문,﻿Sinimun Station,﻿1001000120,﻿1001000122,﻿130080,﻿서울특별시 동대문구 이문동,﻿,﻿02-960-1871,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿205952.9522,﻿455844.7068,﻿291045,﻿121,﻿169,﻿1805,﻿500,﻿0
﻿1001000122,﻿1001,﻿외대앞,﻿Hankuk University of Foreign Studies,﻿1001000121,﻿1001000123,﻿130080,﻿서울특별시 동대문구 이문동,﻿,﻿02-966-6705,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿205557.7918,﻿455090.0702,﻿291050,﻿122,﻿45,﻿1805,﻿560,﻿0
﻿1001000123,﻿1001,﻿회기,﻿Hoegi Station,﻿1001000122,﻿1001000124,﻿130090,﻿서울특별시 동대문구 휘경동,﻿317-101,﻿02-965-1467,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿205138.1806,﻿454500.4031,﻿291055,﻿123,﻿46,﻿1795,﻿627,﻿0
﻿1001000124,﻿1001,﻿청량리,﻿Cheongnyangni Station,﻿1001000123,﻿1001000125,﻿130022,﻿서울특별시 동대문구 전농2동,﻿620-69,﻿02-6110-1241,﻿,﻿,﻿,﻿,﻿,﻿4,﻿서울메트로,﻿,﻿,﻿,﻿203979.7944,﻿453425.9003,﻿291065,﻿124,﻿9,﻿1754,﻿668,﻿0
﻿1001000125,﻿1001,﻿제기동,﻿Jegi-dong Station,﻿1001000124,﻿1001000126,﻿130060,﻿서울특별시 동대문구 제기동,﻿지하51번지,﻿02-6110-1251,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿203067.0282,﻿453197.5914,﻿291069,﻿125,﻿8,﻿1684,﻿685,﻿0
﻿1001000126,﻿1001,﻿신설동,﻿Sinseol-dong Station,﻿1001000125,﻿1001000127,﻿130110,﻿서울특별시 동대문구 신설동,﻿97-75,﻿02-6110-1371,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿202172.4457,﻿452966.9537,﻿291072,﻿126,﻿247,﻿1614,﻿685,﻿0
﻿1001000127,﻿1001,﻿동묘앞,﻿Dongmyo Station,﻿1001000126,﻿1001000128,﻿110550,﻿서울특별시 종로구 숭인동,﻿313,﻿02-6110-1271,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿201454.727,﻿452648.6475,﻿291001,﻿127,﻿246,﻿1549,﻿685,﻿0
﻿1001000128,﻿1001,﻿동대문,﻿Dongdaemun,﻿1001000127,﻿1001000129,﻿110126,﻿서울특별시 종로구 종로6가,﻿69,﻿02-6110-1281,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿200989.9144,﻿452484.6092,﻿291078,﻿128,﻿245,﻿1474,﻿685,﻿0
﻿1001000129,﻿1001,﻿종로5가,﻿Jongno 5(o)-ga,﻿1001000128,﻿1001000130,﻿110125,﻿서울특별시 종로구 종로5가,﻿124-8,﻿02-6110-1291,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿200171.3944,﻿452385.8684,﻿291080,﻿129,﻿244,﻿1397,﻿685,﻿0
﻿1001000130,﻿1001,﻿종로3가,﻿Jongno 3(sam)-ga,﻿1001000129,﻿1001000131,﻿110330,﻿서울특별시 종로구 돈의동,﻿46,﻿02-6110-1301,﻿,﻿,﻿,﻿,﻿,﻿3,﻿서울메트로,﻿,﻿,﻿,﻿199296.4693,﻿452334.288,﻿291077,﻿130,﻿243,﻿1318,﻿685,﻿0
﻿1001000131,﻿1001,﻿종각,﻿Jonggak,﻿1001000130,﻿1001000132,﻿110121,﻿서울특별시 종로구 종로1가,﻿44,﻿02-6110-1311,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿198520.9972,﻿452310.4761,﻿291081,﻿131,﻿242,﻿1260,﻿685,﻿0
﻿1001000132,﻿1001,﻿시청,﻿City Hall,﻿1001000131,﻿1001000133,﻿100101,﻿서울특별시 중구 태평로1가,﻿31,﻿02-6110-1321,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿197966.061,﻿451780.6673,﻿291092,﻿132,﻿241,﻿1218,﻿756,﻿0
﻿1003000349,﻿1003,﻿수서,﻿Suseo,﻿1003000348,﻿1003000350,﻿135220,﻿서울특별시 강남구 수서동,﻿439-2,﻿02-6110-3491,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿208965.9,﻿443092.7,﻿291244,﻿349,﻿33,﻿2009,﻿1360,﻿0
﻿1003000350,﻿1003,﻿가락시장,﻿Garak Market,﻿1003000349,﻿1003000351,﻿138160,﻿서울특별시 송파구 가락동,﻿298,﻿02-6311-8171,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿210414.3129,﻿443665.0421,﻿291233,﻿0340,﻿34,﻿2093,﻿1280,﻿0
﻿1003000351,﻿1003,﻿경찰병원,﻿National Police Hospital,﻿1003000350,﻿1003000352,﻿138160,﻿서울특별시 송파구 가락동,﻿57,﻿02-6110-3511,﻿,﻿,﻿,﻿,﻿,﻿1,﻿서울메트로,﻿,﻿,﻿,﻿211031.5645,﻿444138.3594,﻿291386,﻿0341,﻿35,﻿2138,﻿1231,﻿0
﻿1003000352,﻿1003,﻿오금,﻿Ogeum,﻿1003000351,﻿1003000352,﻿138855,﻿서울특별시 송파구 오금동,﻿44-2,﻿02-6110-3521,﻿,﻿,﻿,﻿,﻿,﻿2,﻿서울메트로,﻿,﻿,﻿,﻿211332.5,﻿444731.1,﻿291214,﻿0342,﻿36,﻿2244,﻿1188,﻿0
﻿1009000937,﻿1009,﻿둔촌오륜,﻿,﻿1009000936,﻿1009000938,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿,﻿212261.28518,﻿446679.6874,﻿,﻿937,﻿937,﻿2249,﻿1072,﻿
﻿1077006810,﻿1077,﻿청계산입구,﻿Cheonggyesan,﻿1077000689,﻿1077006811,﻿06802,﻿서울특별시 서초구 청계산로 지하179,﻿,﻿031-8018-7740,﻿,﻿,﻿,﻿,﻿,﻿1,﻿네오트랜스,﻿,﻿,﻿,﻿204864.8,﻿438746.0,﻿,﻿D10,﻿3,﻿1786,﻿1488,﻿0
﻿1077006811,﻿1077,﻿판교,﻿Pangyo,﻿1077006810,﻿1077006812,﻿13529,﻿경기도 성남시 분당구 판교역로 지하160,﻿,﻿031-8018-7750,﻿,﻿,﻿,﻿,﻿,﻿1,﻿네오트랜스,﻿,﻿,﻿,﻿209846.1,﻿432822.6,﻿,﻿D11,﻿4,﻿1864,﻿1488,﻿0
